"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Clementi","Clementi West",1.302521927,103.7630914,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.2046192660872
"Clementi","Clementi West",1.302521927,103.7630914,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,2.37925441335821
"Clementi","Clementi West",1.302521927,103.7630914,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.08373737403974
"Clementi","Clementi West",1.302521927,103.7630914,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,4.30333568794498
"Clementi","Clementi West",1.302521927,103.7630914,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.71813070311937
"Clementi","Clementi Woods",1.304085342,103.7683016,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.02626061150583
"Clementi","Clementi Woods",1.304085342,103.7683016,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,1.95496095711418
"Clementi","Clementi Woods",1.304085342,103.7683016,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.75085580749088
"Clementi","Clementi Woods",1.304085342,103.7683016,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.26089234582182
"Clementi","Clementi Woods",1.304085342,103.7683016,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.26532329388295
"Clementi","Faber",1.321956364,103.7568487,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.41468140656326
"Clementi","Faber",1.321956364,103.7568487,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.92904578166144
"Clementi","Faber",1.321956364,103.7568487,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.47080882863216
"Clementi","Faber",1.321956364,103.7568487,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,4.23207875628422
"Clementi","Faber",1.321956364,103.7568487,"JURONG POLYCLINIC",1.350189,103.730642,4.28280862555763
"Clementi","Pandan",1.3080701,103.7545034,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.3777814416845
"Clementi","Pandan",1.3080701,103.7545034,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.11345461833895
"Clementi","Pandan",1.3080701,103.7545034,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.50517444547658
"Clementi","Pandan",1.3080701,103.7545034,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.94106671280319
"Clementi","Pandan",1.3080701,103.7545034,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,5.33907346251415
"Clementi","Sunset Way",1.326284861,103.7686704,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.51045160887759
"Clementi","Sunset Way",1.326284861,103.7686704,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.81654794021388
"Clementi","Sunset Way",1.326284861,103.7686704,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.61564940299094
"Clementi","Sunset Way",1.326284861,103.7686704,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.90980008333302
"Clementi","Sunset Way",1.326284861,103.7686704,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,4.7737320704684
"Clementi","Toh Tuck",1.331754062,103.7563404,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.33196428783657
"Clementi","Toh Tuck",1.331754062,103.7563404,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.34030285473155
"Clementi","Toh Tuck",1.331754062,103.7563404,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.41238464511782
"Clementi","Toh Tuck",1.331754062,103.7563404,"JURONG POLYCLINIC",1.350189,103.730642,3.5161042225677
"Clementi","Toh Tuck",1.331754062,103.7563404,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,5.11701407879171
"Clementi","West Coast",1.316274703,103.7550886,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.25375710710595
"Clementi","West Coast",1.316274703,103.7550886,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.31454890296588
"Clementi","West Coast",1.316274703,103.7550886,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.94409312294951
"Clementi","West Coast",1.316274703,103.7550886,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.04785329715499
"Clementi","West Coast",1.316274703,103.7550886,"JURONG POLYCLINIC",1.350189,103.730642,4.64828341851101
"Downtown Core","Anson",1.273717913,103.84361,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.854604062378594
"Downtown Core","Anson",1.273717913,103.84361,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.01679005744368
"Downtown Core","Anson",1.273717913,103.84361,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.11016193323238
"Downtown Core","Anson",1.273717913,103.84361,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,4.13141561371431
"Downtown Core","Anson",1.273717913,103.84361,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.79444528898823
"Downtown Core","Bayfront",1.283334725,103.8585338,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.1857002701324
"Downtown Core","Bayfront",1.283334725,103.8585338,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.46451355359218
"Downtown Core","Bayfront",1.283334725,103.8585338,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.30054180876944
"Downtown Core","Bayfront",1.283334725,103.8585338,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.72815065921805
"Downtown Core","Bayfront",1.283334725,103.8585338,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.47942208293674
"Downtown Core","Bugis",1.299145734,103.8560368,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.6277196718561
"Downtown Core","Bugis",1.299145734,103.8560368,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.99768207943227
"Downtown Core","Bugis",1.299145734,103.8560368,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.73871444108138
"Downtown Core","Bugis",1.299145734,103.8560368,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.83888257092006
"Downtown Core","Bugis",1.299145734,103.8560368,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.05352910101669
"Downtown Core","Cecil",1.278642608,103.8488651,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.08916569928177
"Downtown Core","Cecil",1.278642608,103.8488651,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.36063901098597
"Downtown Core","Cecil",1.278642608,103.8488651,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.52217630610198
"Downtown Core","Cecil",1.278642608,103.8488651,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.5715827972918
"Downtown Core","Cecil",1.278642608,103.8488651,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.39737264533581
"Downtown Core","Central",1.275673659,103.85242,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.55007410837151
"Downtown Core","Central",1.275673659,103.85242,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.80658524094856
"Downtown Core","Central",1.275673659,103.85242,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.94135257386634
"Downtown Core","Central",1.275673659,103.85242,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.97742710072412
"Downtown Core","Central",1.275673659,103.85242,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.63831856194776
"Downtown Core","City Hall",1.292435766,103.853168,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.08367178425427
"Downtown Core","City Hall",1.292435766,103.853168,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.14258724743482
"Downtown Core","City Hall",1.292435766,103.853168,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.31906895457516
"Downtown Core","City Hall",1.292435766,103.853168,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.79303726744251
"Downtown Core","City Hall",1.292435766,103.853168,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.34029587424316
"Downtown Core","Clifford Pier",1.285561906,103.8546994,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.83540292301542
"Downtown Core","Clifford Pier",1.285561906,103.8546994,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.10863712889162
"Downtown Core","Clifford Pier",1.285561906,103.8546994,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.92260200045274
"Downtown Core","Clifford Pier",1.285561906,103.8546994,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.51334062729841
"Downtown Core","Clifford Pier",1.285561906,103.8546994,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.11876188714886
"Downtown Core","Marina Centre",1.291850751,103.8597186,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.52550489454517
"Downtown Core","Marina Centre",1.291850751,103.8597186,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.63895154691088
"Downtown Core","Marina Centre",1.291850751,103.8597186,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.78181949540713
"Downtown Core","Marina Centre",1.291850751,103.8597186,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.89814633799726
"Downtown Core","Marina Centre",1.291850751,103.8597186,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.64671719114945
"Downtown Core","Maxwell",1.279415182,103.8458267,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.743821868276523
"Downtown Core","Maxwell",1.279415182,103.8458267,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.01843943310547
"Downtown Core","Maxwell",1.279415182,103.8458267,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.17466839260599
"Downtown Core","Maxwell",1.279415182,103.8458267,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.48275575674415
"Downtown Core","Maxwell",1.279415182,103.8458267,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.41499644235979
"Downtown Core","Nicoll",1.2997274,103.8620479,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.93410939612034
"Downtown Core","Nicoll",1.2997274,103.8620479,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.0657195772743
"Downtown Core","Nicoll",1.2997274,103.8620479,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.02362281160661
"Downtown Core","Nicoll",1.2997274,103.8620479,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.36050288298981
"Downtown Core","Nicoll",1.2997274,103.8620479,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.56711191753372
"Downtown Core","Phillip",1.285276843,103.8486542,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.20838894140604
"Downtown Core","Phillip",1.285276843,103.8486542,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.4708702436964
"Downtown Core","Phillip",1.285276843,103.8486542,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.83379351362724
"Downtown Core","Phillip",1.285276843,103.8486542,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.44603288137337
"Downtown Core","Phillip",1.285276843,103.8486542,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.69662571047414
"Downtown Core","Raffles Place",1.28372,103.8510074,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.38097146114865
"Downtown Core","Raffles Place",1.28372,103.8510074,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.6562634997383
"Downtown Core","Raffles Place",1.28372,103.8510074,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.0332505860647
"Downtown Core","Raffles Place",1.28372,103.8510074,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.70596837381689
"Downtown Core","Raffles Place",1.28372,103.8510074,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.79148717592197
"Downtown Core","Tanjong Pagar",1.275884519,103.8458786,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.875062943990497
"Downtown Core","Tanjong Pagar",1.275884519,103.8458786,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.10708576920472
"Downtown Core","Tanjong Pagar",1.275884519,103.8458786,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.26911102822487
"Downtown Core","Tanjong Pagar",1.275884519,103.8458786,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.87487302180567
"Downtown Core","Tanjong Pagar",1.275884519,103.8458786,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.78524528839617
"Geylang","Aljunied",1.31445049,103.8835707,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,0.703319577076833
"Geylang","Aljunied",1.31445049,103.8835707,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.7403109327278
"Geylang","Aljunied",1.31445049,103.8835707,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,3.05726139121931
"Geylang","Aljunied",1.31445049,103.8835707,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.54861082398995
"Geylang","Aljunied",1.31445049,103.8835707,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,4.07975092855725
"Geylang","Geylang East",1.316939215,103.8983482,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.27127270680455
"Geylang","Geylang East",1.316939215,103.8983482,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,1.94527095947541
"Geylang","Geylang East",1.316939215,103.8983482,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,3.95743367637774
"Geylang","Geylang East",1.316939215,103.8983482,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.36994938975704
"Geylang","Geylang East",1.316939215,103.8983482,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.80604775514128
"Geylang","Kallang Way",1.325835571,103.8761032,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.41730027976721
"Geylang","Kallang Way",1.325835571,103.8761032,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.14362656771602
"Geylang","Kallang Way",1.325835571,103.8761032,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.14879102670728
"Geylang","Kallang Way",1.325835571,103.8761032,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.39648124557027
"Geylang","Kallang Way",1.325835571,103.8761032,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.64011380676634
"Geylang","Kampong Ubi",1.32961125,103.8965728,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.52164454697228
"Geylang","Kampong Ubi",1.32961125,103.8965728,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,3.27688366227487
"Geylang","Kampong Ubi",1.32961125,103.8965728,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,3.98580632845486
"Geylang","Kampong Ubi",1.32961125,103.8965728,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.21890872997834
"Geylang","Kampong Ubi",1.32961125,103.8965728,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.4069255204542
"Geylang","Macpherson",1.327367772,103.8852043,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,0.891397338711113
"Geylang","Macpherson",1.327367772,103.8852043,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.03029871565367
"Geylang","Macpherson",1.327367772,103.8852043,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.13472094720613
"Geylang","Macpherson",1.327367772,103.8852043,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,3.77109636465054
"Geylang","Macpherson",1.327367772,103.8852043,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.42216883383877
"Hougang","Defu Industrial Park",1.357916947,103.8957813,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.54626353824292
"Hougang","Defu Industrial Park",1.357916947,103.8957813,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.89520364296194
"Hougang","Defu Industrial Park",1.357916947,103.8957813,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,4.18868246407156
"Hougang","Defu Industrial Park",1.357916947,103.8957813,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.36423794622739
"Hougang","Defu Industrial Park",1.357916947,103.8957813,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.83203929570863
"Hougang","Hougang Central",1.369668666,103.8914624,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0.246335216635664
"Hougang","Hougang Central",1.369668666,103.8914624,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.62450007112365
"Hougang","Hougang Central",1.369668666,103.8914624,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.90085159884569
"Hougang","Hougang Central",1.369668666,103.8914624,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,5.10222707143252
"Hougang","Hougang Central",1.369668666,103.8914624,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,5.29878106680577
"Hougang","Hougang East",1.376322727,103.8973688,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.1223044434527
"Hougang","Hougang East",1.376322727,103.8973688,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.86155344131286
"Hougang","Hougang East",1.376322727,103.8973688,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.16207661894888
"Hougang","Hougang East",1.376322727,103.8973688,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,5.67286830925739
"Hougang","Hougang East",1.376322727,103.8973688,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,5.73385753165118
"Hougang","Hougang West",1.37320124,103.8868287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0.43094835596436
"Hougang","Hougang West",1.37320124,103.8868287,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.39214571202536
"Hougang","Hougang West",1.37320124,103.8868287,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.6326491722065
"Hougang","Hougang West",1.37320124,103.8868287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.56097082887167
"Hougang","Hougang West",1.37320124,103.8868287,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,5.2747273982711
"Hougang","Kangkar",1.369620959,103.8982173,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0.991486175703901
"Hougang","Kangkar",1.369620959,103.8982173,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.61269005858116
"Hougang","Kangkar",1.369620959,103.8982173,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.91314230727885
"Hougang","Kangkar",1.369620959,103.8982173,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,5.48874398074619
"Hougang","Kangkar",1.369620959,103.8982173,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,5.58910346671022
"Hougang","Kovan",1.362930314,103.8806802,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.25746878107569
"Hougang","Kovan",1.362930314,103.8806802,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.71579713513658
"Hougang","Kovan",1.362930314,103.8806802,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.9450355677869
"Hougang","Kovan",1.362930314,103.8806802,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.95064087699796
"Hougang","Kovan",1.362930314,103.8806802,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.08348785922855
"Hougang","Lorong Ah Soo",1.3568307,103.8866064,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.52025088967055
"Hougang","Lorong Ah Soo",1.3568307,103.8866064,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.92896009186497
"Hougang","Lorong Ah Soo",1.3568307,103.8866064,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.13233432605722
"Hougang","Lorong Ah Soo",1.3568307,103.8866064,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.13922048397695
"Hougang","Lorong Ah Soo",1.3568307,103.8866064,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,4.39797980445059
"Hougang","Lorong Halus",1.369621685,103.9040384,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.63765691383129
"Hougang","Lorong Halus",1.369621685,103.9040384,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.76647057554549
"Hougang","Lorong Halus",1.369621685,103.9040384,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.0701423590929
"Hougang","Lorong Halus",1.369621685,103.9040384,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,4.86359293184753
"Hougang","Lorong Halus",1.369621685,103.9040384,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.94438724754298
"Hougang","Tai Seng",1.343771537,103.887619,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.686878935295
"Hougang","Tai Seng",1.343771537,103.887619,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.94822095432909
"Hougang","Tai Seng",1.343771537,103.887619,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.33673033400705
"Hougang","Tai Seng",1.343771537,103.887619,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.36462099132213
"Hougang","Tai Seng",1.343771537,103.887619,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,5.12611144079575
"Hougang","Trafalgar",1.3810657,103.881406,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,1.49171301073228
"Hougang","Trafalgar",1.3810657,103.881406,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.03865034355513
"Hougang","Trafalgar",1.3810657,103.881406,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.17943280157869
"Hougang","Trafalgar",1.3810657,103.881406,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.02244240144512
"Hougang","Trafalgar",1.3810657,103.881406,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,5.71726060659868
"Jurong East","International Business Park",1.326341616,103.7480871,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0.961999276301775
"Jurong East","International Business Park",1.326341616,103.7480871,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.47289914029285
"Jurong East","International Business Park",1.326341616,103.7480871,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.87267687131011
"Jurong East","International Business Park",1.326341616,103.7480871,"JURONG POLYCLINIC",1.350189,103.730642,3.28517170053717
"Jurong East","International Business Park",1.326341616,103.7480871,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,5.26599521432236
"Jurong East","Jurong Gateway",1.333107045,103.742681,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0.251992504314461
"Jurong East","Jurong Gateway",1.333107045,103.742681,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.2312067852952
"Jurong East","Jurong Gateway",1.333107045,103.742681,"JURONG POLYCLINIC",1.350189,103.730642,2.32355162539413
"Jurong East","Jurong Gateway",1.333107045,103.742681,"CLEMENTI POLYCLINIC",1.312991,103.765878,3.41364656948446
"Jurong East","Jurong Gateway",1.333107045,103.742681,"PIONEER POLYCLINIC",1.338732,103.700228,4.76054261404338
"Jurong East","Jurong Port",1.309628288,103.7197112,"PIONEER POLYCLINIC",1.338732,103.700228,3.8940749208677
"Jurong East","Jurong Port",1.309628288,103.7197112,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.89607747057869
"Jurong East","Jurong Port",1.309628288,103.7197112,"JURONG POLYCLINIC",1.350189,103.730642,4.67096704566846
"Jurong East","Jurong Port",1.309628288,103.7197112,"CLEMENTI POLYCLINIC",1.312991,103.765878,5.14577279443802
"Jurong East","Jurong Port",1.309628288,103.7197112,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.74015854710746
"Jurong East","Jurong River",1.319415217,103.7287951,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.41366589653994
"Jurong East","Jurong River",1.319415217,103.7287951,"JURONG POLYCLINIC",1.350189,103.730642,3.4280422215389
"Jurong East","Jurong River",1.319415217,103.7287951,"PIONEER POLYCLINIC",1.338732,103.700228,3.83385249129802
"Jurong East","Jurong River",1.319415217,103.7287951,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.18377687020498
"Jurong East","Jurong River",1.319415217,103.7287951,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.27667457194886
"Jurong East","Lakeside",1.333839155,103.7317548,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.43162974710488
"Jurong East","Lakeside",1.333839155,103.7317548,"JURONG POLYCLINIC",1.350189,103.730642,1.82222355181445
"Jurong East","Lakeside",1.333839155,103.7317548,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.79545897891488
