"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,10.4761766115823
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,5.11047388213067
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.3657019238714
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,11.907048897767
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,10.4171089072416
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,11.3913090350507
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"CLEMENTI POLYCLINIC",1.312991,103.765878,11.8436654525285
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"JURONG POLYCLINIC",1.350189,103.730642,13.950210169987
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"PIONEER POLYCLINIC",1.338732,103.700228,17.5168962657186
"Ang Mo Kio","Cheng San",1.372714745,103.8540953,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,10.0832438506062
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"ALEXANDRA HOSPITAL",1.286829,103.802524,10.4413367707774
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,10.8039624678253
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,6.94380131044657
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,6.03088401947461
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,11.2520972004326
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,12.7848524309098
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,5.55476649448906
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,9.63999855071698
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.87081421261188
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"WOODLANDS HEALTH",1.425362,103.795606,9.52410970649811
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,5.28469750713895
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,6.4639598723932
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,10.0069459276124
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,1.57877079882397
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,6.08072673514373
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.80081297641779
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.29755039988823
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,11.5491006521781
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,7.57189865599326
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,9.45936755781051
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,9.85252894506347
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,9.02039821780673
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,9.54913893158793
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,10.3555270268522
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,5.44686233277262
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,10.0830291171684
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,11.9349151171522
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,10.7332715899044
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,11.6882967026984
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"CLEMENTI POLYCLINIC",1.312991,103.765878,11.4935321030612
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"JURONG POLYCLINIC",1.350189,103.730642,13.9845071088552
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"PIONEER POLYCLINIC",1.338732,103.700228,17.5093315187292
"Ang Mo Kio","Chong Boon",1.364264765,103.8556526,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,9.44189281796302
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"ALEXANDRA HOSPITAL",1.286829,103.802524,10.478763422404
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.7951216583779
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,5.6824416708706
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,7.0270226942498
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,10.8584693428067
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,11.4229501376299
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,6.58780310267667
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,10.4345271434819
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,5.81208639012837
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"WOODLANDS HEALTH",1.425362,103.795606,7.5647773963532
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,6.65470511129683
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,5.02624573307027
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,8.50443604986142
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,0.69998759109351
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,7.99271359951557
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.53749548259004
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.80884874433985
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,9.53216227503257
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,6.35135092979137
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,11.5108683746469
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,10.2205247818221
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,10.9788498327477
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,10.3948313235627
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,12.085871813368
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,6.56644326184666
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,11.9695612386545
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,10.3502089076502
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,8.80817708659733
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,9.78060640103577
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"CLEMENTI POLYCLINIC",1.312991,103.765878,10.601937342617
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"JURONG POLYCLINIC",1.350189,103.730642,12.3867353138409
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"PIONEER POLYCLINIC",1.338732,103.700228,15.9683813137728
"Ang Mo Kio","Kebun Bahru",1.373466881,103.8396101,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,9.31988458490214
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"ALEXANDRA HOSPITAL",1.286829,103.802524,10.264412437789
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,13.7777057976311
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,5.62670603063843
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,7.34376065012435
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,10.4362188276734
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,10.5791207459221
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,7.46465304919225
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,10.5885550106188
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,6.1426201577916
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"WOODLANDS HEALTH",1.425362,103.795606,6.85505115114204
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,7.15994819346032
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,4.87019687867979
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,8.20785361590095
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,1.67360212735643
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,8.77156175437152
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,6.52799862128056
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,5.43486395494841
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,8.72822096609543
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,6.29995283876881
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,12.4571382878137
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,10.1688409880005
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,11.7789202193441
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,10.5747587887381
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,13.0694956590224
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,7.46267644096577
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,12.9624219160873
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,9.43181559346335
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,7.81545568829232
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,8.78856119420923
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"CLEMENTI POLYCLINIC",1.312991,103.765878,9.95676127343286
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"JURONG POLYCLINIC",1.350189,103.730642,11.459379480045
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"PIONEER POLYCLINIC",1.338732,103.700228,15.0526068228347
"Ang Mo Kio","Sembawang Hills",1.374715122,103.830766,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,9.04698436069273
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"ALEXANDRA HOSPITAL",1.286829,103.802524,9.86449422162234
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,12.7653961324707
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,6.29446130381225
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,6.43955086903731
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,10.285835651026
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,11.0766596498484
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,6.96045863847327
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,9.82028198140156
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,5.22571780189532
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"WOODLANDS HEALTH",1.425362,103.795606,7.95897187148235
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,6.12938791564812
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,5.62120692427087
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,9.07522374284626
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,1.10006777767745
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,7.6413238182316
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.66667689559922
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.34105208222806
"Ang Mo Kio","Shangri-La",1.3679721,103.8383929,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,9.85714540892894
